Customer ID,recency,frequency,monetary,recency_score,monetary_score,frequency_score,RFM_SCORE,segment
15326.0,245,4,1388.8099999999997,1,4,4,14,at_Risk
15328.0,43,1,107.24000000000001,3,1,1,31,about_to_sleep
15329.0,10,8,1934.63,5,4,5,55,champions
15331.0,135,3,767.91,2,3,3,23,at_Risk
15332.0,2,6,4892.68,5,5,5,55,champions
15336.0,37,1,240.5,3,1,1,31,about_to_sleep
15337.0,47,1,373.02,3,2,1,31,about_to_sleep
15338.0,313,1,283.42999999999995,1,2,1,11,hibernating
15339.0,57,5,1253.77,3,4,4,34,loyal_customers
15340.0,197,1,105.50000000000001,1,1,1,11,hibernating
15341.0,85,1,382.2,2,2,1,21,hibernating
15346.0,61,2,343.7,3,2,3,33,need_attention
15347.0,2,4,1162.0000000000002,5,4,4,54,champions
15350.0,9,2,547.6,5,3,3,53,potential_loyalists
15351.0,5,4,1778.18,5,4,4,54,champions
15352.0,184,1,114.95,1,1,1,11,hibernating
15353.0,3,6,2398.9300000000003,5,5,5,55,champions
15354.0,239,3,284.4,1,2,3,13,at_Risk
15356.0,4,4,698.45,5,3,4,54,champions
15358.0,1,22,8703.21,5,5,5,55,champions
15359.0,298,8,181.35,1,1,5,15,cant_loose
15361.0,162,3,270.15000000000003,2,2,3,23,at_Risk
15362.0,84,2,613.0799999999999,2,3,3,23,at_Risk
15363.0,8,2,678.11,5,3,3,53,potential_loyalists
15365.0,39,6,2242.8100000000004,3,5,5,35,loyal_customers
15366.0,45,5,1786.57,3,4,4,34,loyal_customers
15367.0,54,7,3203.74,3,5,5,35,loyal_customers
15368.0,30,1,275.79999999999995,4,2,1,41,promising
15369.0,128,11,6251.259999999999,2,5,5,25,cant_loose
15370.0,46,1,1352.9599999999998,3,4,1,31,about_to_sleep
15371.0,298,1,59.400000000000006,1,1,1,11,hibernating
15372.0,86,7,4009.6600000000003,2,5,5,25,cant_loose
15373.0,7,6,1005.48,5,4,5,55,champions
15374.0,260,1,139.32000000000002,1,1,1,11,hibernating
15375.0,326,1,60.959999999999994,1,1,1,11,hibernating
15377.0,18,4,1211.7499999999998,4,4,4,44,loyal_customers
15378.0,98,2,246.5,2,1,3,23,at_Risk
15379.0,36,1,1174.55,4,4,1,41,promising
15380.0,1,7,1788.8000000000002,5,4,5,55,champions
15381.0,59,3,1293.72,3,4,3,33,need_attention
15382.0,10,6,7777.84,5,5,5,55,champions
15384.0,17,2,1385.38,4,4,3,43,potential_loyalists
15385.0,28,2,625.1999999999999,4,3,3,43,potential_loyalists
15387.0,128,1,468.65,2,2,1,21,hibernating
15389.0,36,4,2233.8,4,5,4,44,loyal_customers
15390.0,32,2,1216.6600000000003,4,4,3,43,potential_loyalists
15391.0,220,1,289.87,1,2,1,11,hibernating
15392.0,10,3,1376.09,5,4,3,53,potential_loyalists
15393.0,203,3,659.48,1,3,3,13,at_Risk
15394.0,31,7,3103.2599999999998,4,5,5,45,loyal_customers
15396.0,219,1,508.20000000000005,1,3,1,11,hibernating
15400.0,56,3,586.0999999999999,3,3,3,33,need_attention
15401.0,88,2,216.94999999999996,2,1,3,23,at_Risk
15402.0,23,4,1203.7700000000002,4,4,4,44,loyal_customers
15403.0,127,2,170.88,2,1,3,23,at_Risk
15404.0,11,1,257.06,5,2,1,51,new_customers
15405.0,212,1,310.74,1,2,1,11,hibernating
15406.0,89,2,465.16,2,2,3,23,at_Risk
15409.0,357,1,131.25,1,1,1,11,hibernating
15410.0,204,2,1234.88,1,4,3,13,at_Risk
15413.0,327,5,6798.72,1,5,4,14,at_Risk
15416.0,114,3,588.5,2,3,3,23,at_Risk
15418.0,61,2,452.32,3,2,3,33,need_attention
15420.0,70,6,743.0,3,3,5,35,loyal_customers
15421.0,21,6,2854.98,4,5,5,45,loyal_customers
15422.0,15,5,1522.2700000000002,5,4,4,54,champions
15423.0,217,2,223.39,1,1,3,13,at_Risk
15424.0,99,1,214.44,2,1,1,21,hibernating
15425.0,36,4,1944.57,4,4,4,44,loyal_customers
15426.0,5,5,1168.0,5,4,4,54,champions
15428.0,23,3,668.9700000000001,4,3,3,43,potential_loyalists
15430.0,103,2,954.7499999999999,2,3,3,23,at_Risk
15431.0,138,1,153.24,2,1,1,21,hibernating
15432.0,177,1,149.57000000000002,1,1,1,11,hibernating
15434.0,10,6,1525.5800000000004,5,4,5,55,champions
15437.0,276,1,193.29,1,1,1,11,hibernating
15439.0,40,4,1269.0499999999997,3,4,4,34,loyal_customers
15441.0,32,3,1254.2100000000003,4,4,3,43,potential_loyalists
15443.0,110,7,1939.02,2,4,5,25,cant_loose
15445.0,226,1,171.0,1,1,1,11,hibernating
15446.0,12,3,406.95,5,2,3,53,potential_loyalists
15447.0,163,4,337.71000000000004,2,2,4,24,at_Risk
15448.0,310,1,294.16999999999996,1,2,1,11,hibernating
15451.0,70,2,233.20999999999998,3,1,3,33,need_attention
15452.0,26,3,1260.38,4,4,3,43,potential_loyalists
15454.0,254,1,128.59,1,1,1,11,hibernating
15455.0,233,1,38.25,1,1,1,11,hibernating
15456.0,39,7,1672.0500000000002,3,4,5,35,loyal_customers
15458.0,38,1,208.79999999999998,3,1,1,31,about_to_sleep
15459.0,53,2,202.83,3,1,3,33,need_attention
15461.0,96,2,429.7,2,2,3,23,at_Risk
15462.0,81,1,502.45,2,2,1,21,hibernating
15465.0,5,15,5301.03,5,5,5,55,champions
15466.0,25,3,1236.48,4,4,3,43,potential_loyalists
15468.0,28,1,962.9699999999999,4,3,1,41,promising
15469.0,74,1,335.7,2,2,1,21,hibernating
15470.0,211,1,63.419999999999995,1,1,1,11,hibernating
15471.0,16,2,847.08,4,3,3,43,potential_loyalists
15473.0,80,1,274.8,2,2,1,21,hibernating
15474.0,231,1,163.1,1,1,1,11,hibernating
15476.0,16,4,2209.9799999999996,4,5,4,44,loyal_customers
15477.0,285,1,368.4,1,2,1,11,hibernating
15478.0,211,1,583.56,1,3,1,11,hibernating
15479.0,369,1,147.4,1,1,1,11,hibernating
15480.0,101,4,5373.5,2,5,4,24,at_Risk
15481.0,37,1,1993.3400000000001,3,4,1,31,about_to_sleep
15482.0,22,7,3537.6,4,5,5,45,loyal_customers
15483.0,21,6,628.39,4,3,5,45,loyal_customers
15484.0,176,2,1061.69,2,4,3,23,at_Risk
15485.0,9,5,3196.51,5,5,4,54,champions
15486.0,163,1,102.0,2,1,1,21,hibernating
15487.0,315,1,231.32000000000002,1,1,1,11,hibernating
15488.0,92,4,340.6,2,2,4,24,at_Risk
15489.0,36,5,1285.3300000000002,4,4,4,44,loyal_customers
15490.0,66,1,217.6,3,1,1,31,about_to_sleep
15493.0,25,4,2313.1800000000003,4,5,4,44,loyal_customers
15494.0,114,3,2480.82,2,5,3,23,at_Risk
15495.0,15,1,246.5,5,1,1,51,new_customers
15496.0,267,1,146.14000000000001,1,1,1,11,hibernating
15497.0,18,7,7395.1900000000005,4,5,5,45,loyal_customers
15498.0,2,19,12723.18,5,5,5,55,champions
15499.0,359,1,161.59999999999997,1,1,1,11,hibernating
15501.0,40,2,402.49999999999994,3,2,3,33,need_attention
15502.0,4,5,3608.54,5,5,4,54,champions
15503.0,362,1,120.06000000000002,1,1,1,11,hibernating
15504.0,156,3,371.02,2,2,3,23,at_Risk
15506.0,17,3,1060.77,4,4,3,43,potential_loyalists
15509.0,16,1,166.50999999999996,4,1,1,41,promising
15512.0,26,2,210.57999999999998,4,1,3,43,potential_loyalists
15513.0,1,18,12992.330000000002,5,5,5,55,champions
15514.0,15,7,2459.09,5,5,5,55,champions
15515.0,23,1,171.80999999999997,4,1,1,41,promising
15518.0,15,7,2276.4900000000002,5,5,5,55,champions
15519.0,19,2,344.61,4,2,3,43,potential_loyalists
15521.0,36,8,4106.49,4,5,5,45,loyal_customers
15523.0,24,15,16947.980000000003,4,5,5,45,loyal_customers
15524.0,242,1,151.4,1,1,1,11,hibernating
15525.0,9,2,469.78000000000003,5,2,3,53,potential_loyalists
15527.0,30,15,3145.86,4,5,5,45,loyal_customers
15529.0,2,2,1116.72,5,4,3,53,potential_loyalists
15530.0,148,1,311.36999999999995,2,2,1,21,hibernating
15532.0,12,6,2190.9700000000003,5,5,5,55,champions
15534.0,361,1,162.25,1,1,1,11,hibernating
15535.0,40,2,551.42,3,3,3,33,need_attention
15536.0,45,1,259.09,3,2,1,31,about_to_sleep
15538.0,173,6,3358.4,2,5,5,25,cant_loose
15540.0,11,1,247.38,5,1,1,51,new_customers
15542.0,148,3,918.4499999999999,2,3,3,23,at_Risk
15543.0,95,1,114.98,2,1,1,21,hibernating
15544.0,8,12,4615.72,5,5,5,55,champions
15545.0,7,1,135.32999999999998,5,1,1,51,new_customers
15546.0,242,2,1079.1,1,4,3,13,at_Risk
15547.0,12,12,5199.55,5,5,5,55,champions
15548.0,231,1,158.08999999999997,1,1,1,11,hibernating
15549.0,57,5,652.7,3,3,4,34,loyal_customers
15550.0,14,8,1643.17,5,4,5,55,champions
15551.0,30,6,1274.0200000000002,4,4,5,45,loyal_customers
15552.0,259,1,162.39999999999998,1,1,1,11,hibernating
15555.0,1,22,7307.18,5,5,5,55,champions
15558.0,275,1,214.13000000000002,1,1,1,11,hibernating
15559.0,204,1,1109.3999999999999,1,4,1,11,hibernating
15560.0,33,2,153.51999999999998,4,1,3,43,potential_loyalists
15561.0,19,4,1133.8,4,4,4,44,loyal_customers
15562.0,60,2,538.83,3,3,3,33,need_attention
15563.0,150,3,1466.56,2,4,3,23,at_Risk
15564.0,99,2,70.74000000000001,2,1,3,23,at_Risk
15566.0,28,2,227.87000000000003,4,1,3,43,potential_loyalists
15569.0,26,5,2210.64,4,5,4,44,loyal_customers
15570.0,5,14,5145.52,5,5,5,55,champions
15571.0,22,10,3401.2,4,5,5,45,loyal_customers
15572.0,16,3,1515.8100000000004,4,4,3,43,potential_loyalists
15573.0,254,3,599.7299999999999,1,3,3,13,at_Risk
15574.0,8,3,816.45,5,3,3,53,potential_loyalists
15575.0,255,1,30.1,1,1,1,11,hibernating
15577.0,359,2,139.09999999999997,1,1,3,13,at_Risk
15579.0,19,3,953.9000000000001,4,3,3,43,potential_loyalists
15580.0,12,8,1381.1899999999998,5,4,5,55,champions
15581.0,2,26,4114.620000000001,5,5,5,55,champions
15583.0,12,1,107.86000000000001,5,1,1,51,new_customers
15584.0,35,2,552.3900000000002,4,3,3,43,potential_loyalists
15586.0,228,3,1139.1,1,4,3,13,at_Risk
15587.0,28,3,608.4000000000001,4,3,3,43,potential_loyalists
15588.0,313,1,579.6,1,3,1,11,hibernating
15590.0,18,5,1496.6,4,4,4,44,loyal_customers
15591.0,218,3,217.9,1,1,3,13,at_Risk
15595.0,123,1,357.6,2,2,1,21,hibernating
15596.0,1,5,1723.4500000000003,5,4,4,54,champions
15597.0,211,1,238.8,1,1,1,11,hibernating
15598.0,63,1,307.34,3,2,1,31,about_to_sleep
15599.0,81,1,488.31999999999994,2,2,1,21,hibernating
15600.0,64,4,1199.31,3,4,4,34,loyal_customers
15601.0,8,17,8183.5599999999995,5,5,5,55,champions
15602.0,4,8,1932.6399999999999,5,4,5,55,champions
15603.0,284,1,40.0,1,1,1,11,hibernating
15605.0,9,5,738.57,5,3,4,54,champions
15606.0,26,8,2310.83,4,5,5,45,loyal_customers
15607.0,179,8,1604.21,1,4,5,15,cant_loose
15608.0,51,1,692.3,3,3,1,31,about_to_sleep
15611.0,19,13,1405.83,4,4,5,45,loyal_customers
15613.0,246,1,433.72,1,2,1,11,hibernating
15614.0,73,4,3147.36,2,5,4,24,at_Risk
15615.0,26,24,10974.23,4,5,5,45,loyal_customers
15616.0,74,1,317.11,2,2,1,21,hibernating
15617.0,32,3,828.5500000000001,4,3,3,43,potential_loyalists
15620.0,45,1,389.18,3,2,1,31,about_to_sleep
15622.0,63,8,4143.05,3,5,5,35,loyal_customers
15623.0,29,7,2136.02,4,4,5,45,loyal_customers
15625.0,12,5,1702.1399999999999,5,4,4,54,champions
15626.0,57,1,391.71999999999997,3,2,1,31,about_to_sleep
15627.0,93,2,566.9,2,3,3,23,at_Risk
15628.0,2,9,2782.0200000000004,5,5,5,55,champions
15629.0,86,4,2240.9000000000005,2,5,4,24,at_Risk
15630.0,280,1,295.05,1,2,1,11,hibernating
15631.0,278,1,596.6700000000001,1,3,1,11,hibernating
15633.0,145,13,4352.46,2,5,5,25,cant_loose
15634.0,19,1,311.1,4,2,1,41,promising
15635.0,31,1,100.35,4,1,1,41,promising
15636.0,73,2,719.82,2,3,3,23,at_Risk
15637.0,49,4,574.23,3,3,4,34,loyal_customers
15638.0,14,6,2265.2,5,5,5,55,champions
15639.0,87,2,639.7599999999998,2,3,3,23,at_Risk
15640.0,8,15,11441.92,5,5,5,55,champions
15641.0,32,8,3458.3500000000004,4,5,5,45,loyal_customers
15642.0,365,1,105.78000000000003,1,1,1,11,hibernating
15645.0,50,2,443.1600000000001,3,2,3,33,need_attention
15646.0,8,3,526.97,5,3,3,53,potential_loyalists
15647.0,51,1,169.0,3,1,1,31,about_to_sleep
15649.0,3,3,1354.35,5,4,3,53,potential_loyalists
15650.0,157,2,553.88,2,3,3,23,at_Risk
15651.0,56,2,612.7599999999999,3,3,3,33,need_attention
15652.0,23,4,1082.6,4,4,4,44,loyal_customers
15658.0,8,4,1399.3700000000001,5,4,4,54,champions
15659.0,22,2,226.04000000000002,4,1,3,43,potential_loyalists
15660.0,1,7,1212.1300000000003,5,4,5,55,champions
15661.0,15,6,906.1500000000001,5,3,5,55,champions
15662.0,297,2,283.73,1,2,3,13,at_Risk
15664.0,85,3,867.5999999999999,2,3,3,23,at_Risk
15665.0,47,3,1773.1100000000001,3,4,3,33,need_attention
15666.0,108,2,632.9399999999999,2,3,3,23,at_Risk
15670.0,192,1,152.15,1,1,1,11,hibernating
15672.0,361,1,45.300000000000004,1,1,1,11,hibernating
15673.0,87,5,3533.7700000000004,2,5,4,24,at_Risk
15674.0,53,8,4501.630000000001,3,5,5,35,loyal_customers
15675.0,40,1,218.35,3,1,1,31,about_to_sleep
15677.0,57,2,648.4000000000001,3,3,3,33,need_attention
15678.0,31,2,1541.1900000000003,4,4,3,43,potential_loyalists
15680.0,2,8,3173.9,5,5,5,55,champions
15681.0,15,9,1563.5400000000004,5,4,5,55,champions
15682.0,235,2,318.23999999999995,1,2,3,13,at_Risk
15683.0,109,1,330.78999999999996,2,2,1,21,hibernating
15684.0,183,3,173.95000000000002,1,1,3,13,at_Risk
15685.0,86,1,55.98,2,1,1,21,hibernating
15686.0,56,1,90.0,3,1,1,31,about_to_sleep
15688.0,54,1,190.57,3,1,1,31,about_to_sleep
15689.0,253,1,266.93,1,2,1,11,hibernating
15691.0,30,3,434.5,4,2,3,43,potential_loyalists
15693.0,295,1,37.5,1,1,1,11,hibernating
15694.0,1,12,4331.41,5,5,5,55,champions
15695.0,233,2,721.0599999999998,1,3,3,13,at_Risk
15696.0,59,5,1170.1100000000004,3,4,4,34,loyal_customers
15697.0,325,1,246.75,1,1,1,11,hibernating
15698.0,260,1,46.2,1,1,1,11,hibernating
15702.0,112,2,140.39,2,1,3,23,at_Risk
15704.0,138,2,1524.3400000000001,2,4,3,23,at_Risk
15708.0,5,3,1014.48,5,4,3,53,potential_loyalists
15709.0,225,1,194.59999999999997,1,1,1,11,hibernating
15710.0,53,1,898.8699999999999,3,3,1,31,about_to_sleep
15711.0,192,2,420.25,1,2,3,13,at_Risk
15712.0,15,7,2400.0499999999997,5,5,5,55,champions
15713.0,2,3,654.09,5,3,3,53,potential_loyalists
15714.0,89,3,453.92999999999995,2,2,3,23,at_Risk
15715.0,191,5,658.0200000000001,1,3,4,14,at_Risk
15716.0,5,8,1938.0000000000002,5,4,5,55,champions
15717.0,57,4,456.70000000000005,3,2,4,34,loyal_customers
15718.0,176,1,293.79,2,2,1,21,hibernating
15719.0,17,18,5177.450000000001,4,5,5,45,loyal_customers
15720.0,186,1,143.19,1,1,1,11,hibernating
15722.0,81,6,3035.54,2,5,5,25,cant_loose
15723.0,47,3,744.55,3,3,3,33,need_attention
15724.0,36,1,92.6,4,1,1,41,promising
15726.0,26,1,321.91,4,2,1,41,promising
15727.0,23,8,4266.55,4,5,5,45,loyal_customers
15728.0,15,2,544.6,5,3,3,53,potential_loyalists
15729.0,36,2,107.55000000000001,4,1,3,43,potential_loyalists
15730.0,17,2,605.7,4,3,3,43,potential_loyalists
15731.0,189,1,125.3,1,1,1,11,hibernating
15732.0,8,9,1387.9499999999998,5,4,5,55,champions
15734.0,72,2,923.8499999999999,2,3,3,23,at_Risk
15735.0,57,1,327.68,3,2,1,31,about_to_sleep
15736.0,71,2,1815.7200000000005,3,4,3,33,need_attention
15738.0,8,26,8560.55,5,5,5,55,champions
15741.0,94,2,208.62,2,1,3,23,at_Risk
15742.0,255,1,156.86999999999998,1,1,1,11,hibernating
15747.0,11,6,1588.57,5,4,5,55,champions
15748.0,85,2,465.45,2,2,3,23,at_Risk
15750.0,2,12,4331.711,5,5,5,55,champions
15751.0,96,11,1380.44,2,4,5,25,cant_loose
15752.0,8,3,1570.16,5,4,3,53,potential_loyalists
15754.0,129,6,2579.0400000000004,2,5,5,25,cant_loose
15755.0,15,11,3628.87,5,5,5,55,champions
15757.0,22,4,2225.94,4,5,4,44,loyal_customers
15759.0,147,4,577.8900000000001,2,3,4,24,at_Risk
15760.0,266,2,13916.34,1,5,3,13,at_Risk
15761.0,78,1,143.05,2,1,1,21,hibernating
15764.0,70,2,1223.11,3,4,3,33,need_attention
15765.0,302,1,370.63,1,2,1,11,hibernating
15766.0,92,2,516.0,2,3,3,23,at_Risk
15768.0,112,31,14979.259999999998,2,5,5,25,cant_loose
15769.0,7,21,32451.6,5,5,5,55,champions
15770.0,248,1,321.45000000000005,1,2,1,11,hibernating
15771.0,240,3,1006.54,1,4,3,13,at_Risk
15772.0,54,1,280.88,3,2,1,31,about_to_sleep
15773.0,45,1,138.83999999999997,3,1,1,31,about_to_sleep
15774.0,54,5,1059.14,3,4,4,34,loyal_customers
15775.0,267,1,45.6,1,1,1,11,hibernating
15777.0,32,3,715.5,4,3,3,43,potential_loyalists
15778.0,67,1,307.95,3,2,1,31,about_to_sleep
15779.0,99,2,124.08000000000001,2,1,3,23,at_Risk
15782.0,66,1,1399.3600000000001,3,4,1,31,about_to_sleep
15784.0,103,2,848.3299999999999,2,3,3,23,at_Risk
15785.0,15,11,3640.96,5,5,5,55,champions
15786.0,53,2,3582.62,3,5,3,33,need_attention
15788.0,144,1,221.83000000000004,2,1,1,21,hibernating
15789.0,67,5,1610.7099999999998,3,4,4,34,loyal_customers
15791.0,165,3,1995.6499999999999,2,4,3,23,at_Risk
15792.0,35,2,933.8399999999999,4,3,3,43,potential_loyalists
15793.0,14,5,1433.96,5,4,4,54,champions
15794.0,372,2,777.0000000000001,1,3,3,13,at_Risk
15795.0,66,7,1369.8600000000001,3,4,5,35,loyal_customers
15796.0,10,9,2464.27,5,5,5,55,champions
15797.0,217,2,613.6800000000001,1,3,3,13,at_Risk
15798.0,128,3,1535.37,2,4,3,23,at_Risk
15799.0,54,1,540.15,3,3,1,31,about_to_sleep
15800.0,89,5,543.5,2,3,4,24,at_Risk
15803.0,81,3,1513.8400000000004,2,4,3,23,at_Risk
15805.0,21,13,4660.75,4,5,5,45,loyal_customers
15807.0,44,2,913.6199999999999,3,3,3,33,need_attention
15808.0,5,18,14674.960000000001,5,5,5,55,champions
15809.0,95,2,758.6700000000002,2,3,3,23,at_Risk
15810.0,22,4,1607.0600000000002,4,4,4,44,loyal_customers
15811.0,1,2,1671.9,5,4,3,53,potential_loyalists
15812.0,71,7,3400.33,3,5,5,35,loyal_customers
15814.0,29,2,689.1100000000001,4,3,3,43,potential_loyalists
15816.0,178,2,144.15,1,1,3,13,at_Risk
15817.0,56,3,2766.4,3,5,3,33,need_attention
15818.0,224,1,340.5,1,2,1,11,hibernating
15819.0,67,6,2029.3400000000001,3,4,5,35,loyal_customers
15822.0,129,4,954.59,2,3,4,24,at_Risk
15823.0,8,3,3882.17,5,5,3,53,potential_loyalists
15824.0,89,2,890.94,2,3,3,23,at_Risk
15826.0,204,1,943.9700000000001,1,3,1,11,hibernating
15827.0,8,16,1957.9799999999998,5,4,5,55,champions
15828.0,11,1,1108.82,5,4,1,51,new_customers
15833.0,373,1,80.4,1,1,1,11,hibernating
15834.0,12,3,1539.2399999999998,5,4,3,53,potential_loyalists
15837.0,121,1,385.03,2,2,1,21,hibernating
15838.0,3,16,40519.92,5,5,5,55,champions
15841.0,22,5,1518.3500000000001,4,4,4,44,loyal_customers
15842.0,29,2,548.8,4,3,3,43,potential_loyalists
15845.0,172,3,714.5100000000001,2,3,3,23,at_Risk
15846.0,21,1,107.01000000000002,4,1,1,41,promising
15847.0,64,3,433.3,3,2,3,33,need_attention
15848.0,257,1,139.94,1,1,1,11,hibernating
15850.0,12,4,819.8699999999999,5,3,4,54,champions
15851.0,162,1,109.73,2,1,1,21,hibernating
15852.0,162,1,96.55000000000001,2,1,1,21,hibernating
15854.0,12,9,2609.16,5,5,5,55,champions
15855.0,112,1,340.48,2,2,1,21,hibernating
15856.0,1,26,17832.77,5,5,5,55,champions
15857.0,66,1,273.48,3,2,1,31,about_to_sleep
15858.0,3,9,2521.52,5,5,5,55,champions
15859.0,68,1,438.4599999999999,3,2,1,31,about_to_sleep
15860.0,4,10,1528.0,5,4,5,55,champions
15861.0,92,4,1236.4299999999998,2,4,4,24,at_Risk
15862.0,9,10,2095.41,5,4,5,55,champions
15863.0,253,3,289.85999999999996,1,2,3,13,at_Risk
15864.0,17,1,244.44000000000003,4,1,1,41,promising
15865.0,49,2,1353.79,3,4,3,33,need_attention
15867.0,5,17,5251.3099999999995,5,5,5,55,champions
15868.0,219,1,94.53,1,1,1,11,hibernating
15869.0,262,1,174.02,1,1,1,11,hibernating
15870.0,32,3,508.52,4,3,3,43,potential_loyalists
15871.0,73,1,33.099999999999994,2,1,1,21,hibernating
15872.0,14,2,434.75,5,2,3,53,potential_loyalists
15873.0,135,4,313.91999999999996,2,2,4,24,at_Risk
15874.0,23,14,6878.879999999999,4,5,5,45,loyal_customers
15875.0,282,1,111.72,1,1,1,11,hibernating
15876.0,45,2,1449.1399999999999,3,4,3,33,need_attention
15878.0,197,2,330.7699999999999,1,2,3,13,at_Risk
15879.0,40,4,1157.3000000000002,3,4,4,34,loyal_customers
15880.0,5,1,343.28,5,2,1,51,new_customers
15882.0,4,6,979.6199999999999,5,3,5,55,champions
15884.0,68,2,249.70000000000002,3,1,3,33,need_attention
15885.0,19,12,1572.4699999999998,4,4,5,45,loyal_customers
15886.0,52,3,871.78,3,3,3,33,need_attention
15887.0,42,3,1027.15,3,4,3,33,need_attention
15888.0,36,2,260.85,4,2,3,43,potential_loyalists
15889.0,5,7,1359.41,5,4,5,55,champions
15890.0,30,5,535.65,4,3,4,44,loyal_customers
15892.0,305,1,128.2,1,1,1,11,hibernating
15893.0,117,1,305.28000000000003,2,2,1,21,hibernating
15894.0,5,1,156.73999999999995,5,1,1,51,new_customers
15898.0,3,22,4207.43,5,5,5,55,champions
15899.0,4,1,56.25,5,1,1,51,new_customers
15900.0,49,3,549.29,3,3,3,33,need_attention
15901.0,87,4,339.34,2,2,4,24,at_Risk
15902.0,16,1,145.01000000000005,4,1,1,41,promising
15903.0,14,5,3813.0800000000004,5,5,4,54,champions
15905.0,179,1,114.69000000000001,1,1,1,11,hibernating
15906.0,10,3,987.9500000000002,5,3,3,53,potential_loyalists
15908.0,126,2,764.57,2,3,3,23,at_Risk
15910.0,36,7,1449.62,4,4,5,45,loyal_customers
15911.0,259,8,1702.3400000000001,1,4,5,15,cant_loose
15912.0,72,7,810.0799999999999,2,3,5,25,cant_loose
15913.0,170,1,6.300000000000001,2,1,1,21,hibernating
15914.0,14,2,205.98999999999998,5,1,3,53,potential_loyalists
15915.0,37,1,429.21,3,2,1,31,about_to_sleep
15916.0,2,7,1899.08,5,4,5,55,champions
15917.0,242,4,437.5299999999999,1,2,4,14,at_Risk
15918.0,267,1,248.64999999999995,1,1,1,11,hibernating
15919.0,4,1,270.72,5,2,1,51,new_customers
15920.0,60,5,404.14,3,2,4,34,loyal_customers
15921.0,32,3,466.08,4,2,3,43,potential_loyalists
15922.0,9,1,369.50000000000006,5,2,1,51,new_customers
15923.0,8,1,127.08000000000001,5,1,1,51,new_customers
15924.0,367,1,102.82000000000001,1,1,1,11,hibernating
15926.0,178,1,134.44,1,1,1,11,hibernating
15927.0,283,1,123.38999999999999,1,1,1,11,hibernating
15928.0,292,1,293.53000000000003,1,2,1,11,hibernating
15929.0,280,1,594.0,1,3,1,11,hibernating
15931.0,64,1,239.89999999999998,3,1,1,31,about_to_sleep
15934.0,53,2,2190.66,3,5,3,33,need_attention
15936.0,15,2,282.78999999999996,5,2,3,53,potential_loyalists
15938.0,92,4,330.2299999999999,2,2,4,24,at_Risk
15939.0,10,1,2945.38,5,5,1,51,new_customers
15941.0,273,1,405.0,1,2,1,11,hibernating
15943.0,285,2,271.28999999999996,1,2,3,13,at_Risk
15944.0,29,3,1839.1399999999999,4,4,3,43,potential_loyalists
15945.0,1,4,646.2700000000001,5,3,4,54,champions
15946.0,138,3,2304.18,2,5,3,23,at_Risk
15948.0,60,1,553.85,3,3,1,31,about_to_sleep
15950.0,11,6,5415.2,5,5,5,55,champions
15951.0,17,1,304.95,4,2,1,41,promising
15953.0,5,11,2010.17,5,4,5,55,champions
15954.0,225,1,190.74999999999997,1,1,1,11,hibernating
15955.0,8,9,4242.1,5,5,5,55,champions
15956.0,187,2,617.6,1,3,3,13,at_Risk
15957.0,56,2,501.21000000000004,3,2,3,33,need_attention
15958.0,39,3,388.64000000000004,3,2,3,33,need_attention
15959.0,318,3,579.4900000000002,1,3,3,13,at_Risk
15960.0,10,4,410.95,5,2,4,54,champions
15961.0,15,1,451.28999999999996,5,2,1,51,new_customers
15962.0,85,1,295.83,2,2,1,21,hibernating
15964.0,299,1,272.96,1,2,1,11,hibernating
15965.0,3,10,2167.45,5,5,5,55,champions
15966.0,86,1,426.53000000000003,2,2,1,21,hibernating
15967.0,15,10,2622.7700000000004,5,5,5,55,champions
15968.0,24,1,418.04999999999995,4,2,2,42,potential_loyalists
15969.0,61,2,460.9500000000001,3,2,3,33,need_attention
15970.0,234,1,703.2199999999998,1,3,2,12,hibernating
15971.0,21,6,1702.98,4,4,5,45,loyal_customers
15972.0,92,5,1810.27,2,4,4,24,at_Risk
15973.0,2,3,680.62,5,3,3,53,potential_loyalists
15976.0,46,4,1315.6999999999998,3,4,4,34,loyal_customers
15978.0,68,2,2180.6400000000003,3,5,3,33,need_attention
15979.0,238,1,329.21999999999997,1,2,2,12,hibernating
15980.0,126,4,4194.82,2,5,4,24,at_Risk
15981.0,37,13,5954.289999999999,3,5,5,35,loyal_customers
15982.0,241,1,324.51,1,2,2,12,hibernating
15983.0,1,6,2483.8,5,5,5,55,champions
15984.0,4,21,5921.65,5,5,5,55,champions
15985.0,72,5,1572.8600000000001,2,4,4,24,at_Risk
15986.0,17,1,186.3,4,1,2,42,potential_loyalists
15987.0,4,2,230.85000000000002,5,1,3,53,potential_loyalists
15988.0,187,2,612.0600000000002,1,3,3,13,at_Risk
15989.0,11,2,372.51,5,2,3,53,potential_loyalists
15990.0,130,5,1217.94,2,4,4,24,at_Risk
15991.0,170,1,150.55,2,1,2,22,hibernating
15992.0,32,2,854.6099999999999,4,3,3,43,potential_loyalists
15994.0,47,2,775.1099999999999,3,3,3,33,need_attention
15995.0,50,1,696.1900000000002,3,3,2,32,about_to_sleep
15996.0,2,2,626.2199999999999,5,3,3,53,potential_loyalists
15998.0,29,11,5218.37,4,5,5,45,loyal_customers
15999.0,371,1,20.4,1,1,2,12,hibernating
16001.0,17,1,583.39,4,3,2,42,potential_loyalists
